# ell    tt_lensed   ee_lensed   bb_lensed   te_lensed   tt_unlensed ee_unlensed bb_unlensed te_unlensed kk
179 5.159271e+03 7.864576e-01 9.667298e-03 -3.414270e+01 1.006589e+00 1.510778e-04 0.000000e+00 -6.695091e-03 1.498994e+01
180 5.181760e+03 7.767052e-01 9.788719e-03 -3.338733e+01 9.998296e-01 1.474696e-04 0.000000e+00 -6.475624e-03 1.524200e+01
181 5.203784e+03 7.671456e-01 9.911003e-03 -3.260550e+01 9.930687e-01 1.439670e-04 0.000000e+00 -6.255505e-03 1.549668e+01
182 5.225343e+03 7.578088e-01 1.003414e-02 -3.179732e+01 9.863080e-01 1.405731e-04 0.000000e+00 -6.034814e-03 1.575400e+01
183 5.246430e+03 7.487171e-01 1.015814e-02 -3.096295e+01 9.795474e-01 1.372890e-04 0.000000e+00 -5.813639e-03 1.601397e+01
184 5.267032e+03 7.399075e-01 1.028299e-02 -3.010264e+01 9.727855e-01 1.341185e-04 0.000000e+00 -5.592079e-03 1.627660e+01
185 5.287149e+03 7.314165e-01 1.040868e-02 -2.921632e+01 9.660238e-01 1.310654e-04 0.000000e+00 -5.370171e-03 1.654190e+01
186 5.306768e+03 7.232660e-01 1.053521e-02 -2.830437e+01 9.592610e-01 1.281303e-04 0.000000e+00 -5.148035e-03 1.680988e+01
187 5.325889e+03 7.154862e-01 1.066258e-02 -2.736688e+01 9.524984e-01 1.253154e-04 0.000000e+00 -4.925729e-03 1.708055e+01
188 5.344508e+03 7.081166e-01 1.079077e-02 -2.640416e+01 9.457361e-01 1.226244e-04 0.000000e+00 -4.703352e-03 1.735393e+01
189 5.362610e+03 7.011880e-01 1.091979e-02 -2.541637e+01 9.389728e-01 1.200593e-04 0.000000e+00 -4.480969e-03 1.763002e+01
190 5.380196e+03 6.947342e-01 1.104963e-02 -2.440382e+01 9.322098e-01 1.176223e-04 0.000000e+00 -4.258671e-03 1.790883e+01
191 5.397260e+03 6.887865e-01 1.118028e-02 -2.336682e+01 9.254471e-01 1.153153e-04 0.000000e+00 -4.036544e-03 1.819038e+01
192 5.413789e+03 6.833796e-01 1.131173e-02 -2.230545e+01 9.186836e-01 1.131405e-04 0.000000e+00 -3.814632e-03 1.847467e+01
193 5.429776e+03 6.785462e-01 1.144399e-02 -2.122003e+01 9.119192e-01 1.110998e-04 0.000000e+00 -3.593016e-03 1.876171e+01
194 5.445230e+03 6.743215e-01 1.157703e-02 -2.011100e+01 9.051566e-01 1.091952e-04 0.000000e+00 -3.371797e-03 1.905151e+01
195 5.460136e+03 6.707408e-01 1.171086e-02 -1.897862e+01 8.983943e-01 1.074287e-04 0.000000e+00 -3.151036e-03 1.934409e+01
196 5.474498e+03 6.678392e-01 1.184547e-02 -1.782332e+01 8.916338e-01 1.058021e-04 0.000000e+00 -2.930827e-03 1.963945e+01
197 5.488314e+03 6.656532e-01 1.198084e-02 -1.664542e+01 8.848760e-01 1.043174e-04 0.000000e+00 -2.711236e-03 1.993759e+01
198 5.501588e+03 6.642181e-01 1.211697e-02 -1.544531e+01 8.781223e-01 1.029761e-04 0.000000e+00 -2.492340e-03 2.023854e+01
199 5.514297e+03 6.635690e-01 1.225386e-02 -1.422329e+01 8.713700e-01 1.017798e-04 0.000000e+00 -2.274198e-03 2.054229e+01
200 5.526457e+03 6.637408e-01 1.239148e-02 -1.297989e+01 8.646227e-01 1.007299e-04 0.000000e+00 -2.056903e-03 2.084886e+01
201 5.538054e+03 6.647708e-01 1.252983e-02 -1.171533e+01 8.578788e-01 9.982785e-05 0.000000e+00 -1.840496e-03 2.115825e+01
202 5.549079e+03 6.666937e-01 1.266891e-02 -1.043021e+01 8.511381e-01 9.907492e-05 0.000000e+00 -1.625073e-03 2.147047e+01
203 5.559510e+03 6.695458e-01 1.280869e-02 -9.124754e+00 8.443978e-01 9.847235e-05 0.000000e+00 -1.410670e-03 2.178553e+01
204 5.569352e+03 6.733626e-01 1.294917e-02 -7.799470e+00 8.376600e-01 9.802122e-05 0.000000e+00 -1.197365e-03 2.210343e+01
205 5.578577e+03 6.781803e-01 1.309034e-02 -6.454805e+00 8.309210e-01 9.772263e-05 0.000000e+00 -9.852224e-04 2.242419e+01
206 5.587191e+03 6.840338e-01 1.323218e-02 -5.091130e+00 8.241828e-01 9.757739e-05 0.000000e+00 -7.742922e-04 2.274781e+01
207 5.595178e+03 6.909601e-01 1.337468e-02 -3.708819e+00 8.174442e-01 9.758653e-05 0.000000e+00 -5.646239e-04 2.307429e+01
208 5.602531e+03 6.989945e-01 1.351783e-02 -2.308474e+00 8.107048e-01 9.775082e-05 0.000000e+00 -3.562966e-04 2.340364e+01
209 5.609278e+03 7.081719e-01 1.366162e-02 -8.906248e-01 8.039697e-01 9.807083e-05 0.000000e+00 -1.493767e-04 2.373587e+01
210 5.615404e+03 7.185293e-01 1.380602e-02 5.441723e-01 7.972376e-01 9.854739e-05 0.000000e+00 5.606940e-05 2.407098e+01
211 5.620917e+03 7.301027e-01 1.395103e-02 1.995372e+00 7.905102e-01 9.918115e-05 0.000000e+00 2.599791e-04 2.440897e+01
212 5.625830e+03 7.429262e-01 1.409663e-02 3.462417e+00 7.837903e-01 9.997238e-05 0.000000e+00 4.622910e-04 2.474985e+01
213 5.630143e+03 7.570367e-01 1.424280e-02 4.944756e+00 7.770785e-01 1.009217e-04 0.000000e+00 6.629474e-04 2.509363e+01
214 5.633862e+03 7.724703e-01 1.438953e-02 6.441834e+00 7.703763e-01 1.020296e-04 0.000000e+00 8.618925e-04 2.544030e+01
215 5.636988e+03 7.892559e-01 1.453681e-02 7.953067e+00 7.636843e-01 1.032955e-04 0.000000e+00 1.059069e-03 2.578987e+01
216 5.639505e+03 8.074377e-01 1.468460e-02 9.477865e+00 7.570009e-01 1.047209e-04 0.000000e+00 1.254421e-03 2.614236e+01
217 5.641412e+03 8.270444e-01 1.483291e-02 1.101561e+01 7.503267e-01 1.063050e-04 0.000000e+00 1.447894e-03 2.649776e+01
218 5.642710e+03 8.481045e-01 1.498171e-02 1.256581e+01 7.436623e-01 1.080471e-04 0.000000e+00 1.639446e-03 2.685609e+01
219 5.643391e+03 8.706612e-01 1.513098e-02 1.412777e+01 7.370074e-01 1.099484e-04 0.000000e+00 1.829018e-03 2.721739e+01
220 5.643449e+03 8.947428e-01 1.528071e-02 1.570097e+01 7.303615e-01 1.120081e-04 0.000000e+00 2.016573e-03 2.758163e+01
221 5.642892e+03 9.203779e-01 1.543088e-02 1.728467e+01 7.237263e-01 1.142253e-04 0.000000e+00 2.202046e-03 2.794885e+01
222 5.641704e+03 9.476095e-01 1.558146e-02 1.887843e+01 7.171003e-01 1.166011e-04 0.000000e+00 2.385416e-03 2.831905e+01
223 5.639894e+03 9.764585e-01 1.573245e-02 2.048143e+01 7.104852e-01 1.191337e-04 0.000000e+00 2.566612e-03 2.869226e+01
224 5.637469e+03 1.006961e+00 1.588382e-02 2.209315e+01 7.038824e-01 1.218231e-04 0.000000e+00 2.745607e-03 2.906847e+01
225 5.634431e+03 1.039137e+00 1.603555e-02 2.371277e+01 6.972924e-01 1.246674e-04 0.000000e+00 2.922337e-03 2.944771e+01
226 5.630771e+03 1.073031e+00 1.618762e-02 2.533979e+01 6.907147e-01 1.276677e-04 0.000000e+00 3.096777e-03 2.982999e+01
227 5.626498e+03 1.108671e+00 1.634002e-02 2.697344e+01 6.841507e-01 1.308229e-04 0.000000e+00 3.268877e-03 3.021533e+01
228 5.621612e+03 1.146077e+00 1.649272e-02 2.861307e+01 6.776008e-01 1.341312e-04 0.000000e+00 3.438597e-03 3.060374e+01
229 5.616120e+03 1.185286e+00 1.664571e-02 3.025801e+01 6.710664e-01 1.375926e-04 0.000000e+00 3.605901e-03 3.099523e+01
230 5.610017e+03 1.226325e+00 1.679897e-02 3.190760e+01 6.645469e-01 1.412061e-04 0.000000e+00 3.770753e-03 3.138982e+01
231 5.603309e+03 1.269208e+00 1.695247e-02 3.356109e+01 6.580436e-01 1.449691e-04 0.000000e+00 3.933111e-03 3.178753e+01
232 5.596004e+03 1.313971e+00 1.710620e-02 3.521782e+01 6.515577e-01 1.488814e-04 0.000000e+00 4.092943e-03 3.218835e+01
233 5.588096e+03 1.360642e+00 1.726015e-02 3.687704e+01 6.450886e-01 1.529422e-04 0.000000e+00 4.250211e-03 3.259232e+01
234 5.579585e+03 1.409242e+00 1.741428e-02 3.853802e+01 6.386367e-01 1.571497e-04 0.000000e+00 4.404878e-03 3.299943e+01
235 5.570485e+03 1.459799e+00 1.756858e-02 4.020019e+01 6.322039e-01 1.615030e-04 0.000000e+00 4.556927e-03 3.340970e+01
236 5.560784e+03 1.512341e+00 1.772304e-02 4.186274e+01 6.257889e-01 1.660011e-04 0.000000e+00 4.706319e-03 3.382313e+01
237 5.550504e+03 1.566875e+00 1.787763e-02 4.352495e+01 6.193944e-01 1.706406e-04 0.000000e+00 4.853025e-03 3.423974e+01
238 5.539638e+03 1.623429e+00 1.803234e-02 4.518619e+01 6.130199e-01 1.754208e-04 0.000000e+00 4.997023e-03 3.465953e+01
239 5.528194e+03 1.682015e+00 1.818715e-02 4.684572e+01 6.066664e-01 1.803391e-04 0.000000e+00 5.138287e-03 3.508250e+01
240 5.516174e+03 1.742671e+00 1.834203e-02 4.850268e+01 6.003341e-01 1.853956e-04 0.000000e+00 5.276776e-03 3.550868e+01
241 5.503577e+03 1.805409e+00 1.849698e-02 5.015656e+01 5.940232e-01 1.905877e-04 0.000000e+00 5.412489e-03 3.593805e+01
242 5.490419e+03 1.870242e+00 1.865197e-02 5.180651e+01 5.877354e-01 1.959132e-04 0.000000e+00 5.545389e-03 3.637064e+01
243 5.476701e+03 1.937192e+00 1.880699e-02 5.345180e+01 5.814710e-01 2.013704e-04 0.000000e+00 5.675453e-03 3.680644e+01
244 5.462423e+03 2.006271e+00 1.896202e-02 5.509186e+01 5.752299e-01 2.069572e-04 0.000000e+00 5.802677e-03 3.724548e+01
245 5.447601e+03 2.077501e+00 1.911703e-02 5.672589e+01 5.690140e-01 2.126719e-04 0.000000e+00 5.927035e-03 3.768773e+01
246 5.432243e+03 2.150881e+00 1.927203e-02 5.835324e+01 5.628239e-01 2.185108e-04 0.000000e+00 6.048516e-03 3.813323e+01
247 5.416343e+03 2.226437e+00 1.942698e-02 5.997321e+01 5.566590e-01 2.244734e-04 0.000000e+00 6.167104e-03 3.858197e+01
248 5.399922e+03 2.304184e+00 1.958187e-02 6.158499e+01 5.505217e-01 2.305575e-04 0.000000e+00 6.282775e-03 3.903395e+01
249 5.382975e+03 2.384121e+00 1.973669e-02 6.318801e+01 5.444111e-01 2.367594e-04 0.000000e+00 6.395530e-03 3.948919e+01
250 5.365517e+03 2.466275e+00 1.989142e-02 6.478149e+01 5.383287e-01 2.430788e-04 0.000000e+00 6.505348e-03 3.994768e+01
251 5.347540e+03 2.550630e+00 2.004604e-02 6.636454e+01 5.322739e-01 2.495105e-04 0.000000e+00 6.612201e-03 4.040943e+01
252 5.329053e+03 2.637207e+00 2.020053e-02 6.793652e+01 5.262470e-01 2.560536e-04 0.000000e+00 6.716084e-03 4.087444e+01
253 5.310053e+03 2.726004e+00 2.035489e-02 6.949662e+01 5.202481e-01 2.627045e-04 0.000000e+00 6.816978e-03 4.134272e+01
254 5.290556e+03 2.817035e+00 2.050909e-02 7.104397e+01 5.142784e-01 2.694616e-04 0.000000e+00 6.914858e-03 4.181426e+01
255 5.270546e+03 2.910290e+00 2.066313e-02 7.257790e+01 5.083362e-01 2.763208e-04 0.000000e+00 7.009722e-03 4.228906e+01
256 5.250037e+03 3.005782e+00 2.081697e-02 7.409762e+01 5.024229e-01 2.832805e-04 0.000000e+00 7.101554e-03 4.276715e+01
257 5.229037e+03 3.103510e+00 2.097062e-02 7.560254e+01 4.965388e-01 2.903376e-04 0.000000e+00 7.190361e-03 4.324849e+01
258 5.207558e+03 3.203464e+00 2.112405e-02 7.709164e+01 4.906853e-01 2.974885e-04 0.000000e+00 7.276107e-03 4.373312e+01
259 5.185608e+03 3.305659e+00 2.127725e-02 7.856537e+01 4.848628e-01 3.047316e-04 0.000000e+00 7.358897e-03 4.422101e+01
260 5.163209e+03 3.410084e+00 2.143020e-02 8.002153e+01 4.790730e-01 3.120633e-04 0.000000e+00 7.438587e-03 4.471217e+01
261 5.140360e+03 3.516738e+00 2.158289e-02 8.146087e+01 4.733157e-01 3.194810e-04 0.000000e+00 7.515309e-03 4.520660e+01
262 5.117083e+03 3.625621e+00 2.173530e-02 8.288191e+01 4.675925e-01 3.269819e-04 0.000000e+00 7.588988e-03 4.570428e+01
263 5.093384e+03 3.736729e+00 2.188742e-02 8.428468e+01 4.619040e-01 3.345633e-04 0.000000e+00 7.659689e-03 4.620523e+01
264 5.069271e+03 3.850053e+00 2.203924e-02 8.566770e+01 4.562502e-01 3.422221e-04 0.000000e+00 7.727340e-03 4.670944e+01
265 5.044742e+03 3.965579e+00 2.219073e-02 8.703173e+01 4.506310e-01 3.499544e-04 0.000000e+00 7.792070e-03 4.721690e+01
266 5.019804e+03 4.083295e+00 2.234188e-02 8.837456e+01 4.450466e-01 3.577571e-04 0.000000e+00 7.853742e-03 4.772761e+01
267 4.994472e+03 4.203187e+00 2.249269e-02 8.969545e+01 4.394979e-01 3.656267e-04 0.000000e+00 7.912356e-03 4.824157e+01
268 4.968745e+03 4.325244e+00 2.264313e-02 9.099517e+01 4.339845e-01 3.735603e-04 0.000000e+00 7.968040e-03 4.875882e+01
269 4.942624e+03 4.449459e+00 2.279318e-02 9.227152e+01 4.285062e-01 3.815550e-04 0.000000e+00 8.020663e-03 4.927934e+01
270 4.916114e+03 4.575808e+00 2.294285e-02 9.352526e+01 4.230633e-01 3.896069e-04 0.000000e+00 8.070355e-03 4.980317e+01
271 4.889240e+03 4.704282e+00 2.309210e-02 9.475420e+01 4.176572e-01 3.977135e-04 0.000000e+00 8.116986e-03 5.033033e+01
272 4.861994e+03 4.834867e+00 2.324093e-02 9.595911e+01 4.122871e-01 4.058715e-04 0.000000e+00 8.160685e-03 5.086079e+01
273 4.834405e+03 4.967523e+00 2.338932e-02 9.713852e+01 4.069550e-01 4.140760e-04 0.000000e+00 8.201390e-03 5.139461e+01
274 4.806466e+03 5.102249e+00 2.353725e-02 9.829323e+01 4.016601e-01 4.223254e-04 0.000000e+00 8.239226e-03 5.193179e+01
275 4.778193e+03 5.239016e+00 2.368472e-02 9.942101e+01 3.964030e-01 4.306154e-04 0.000000e+00 8.274069e-03 5.247234e+01
276 4.749607e+03 5.377807e+00 2.383171e-02 1.005226e+02 3.911853e-01 4.389433e-04 0.000000e+00 8.306044e-03 5.301629e+01
277 4.720709e+03 5.518598e+00 2.397821e-02 1.015967e+02 3.860065e-01 4.473058e-04 0.000000e+00 8.335091e-03 5.356364e+01
278 4.691506e+03 5.661368e+00 2.412419e-02 1.026424e+02 3.808668e-01 4.556995e-04 0.000000e+00 8.361212e-03 5.411441e+01
279 4.662013e+03 5.806077e+00 2.426966e-02 1.036606e+02 3.757670e-01 4.641203e-04 0.000000e+00 8.384529e-03 5.466864e+01
280 4.632245e+03 5.952695e+00 2.441459e-02 1.046498e+02 3.707078e-01 4.725643e-04 0.000000e+00 8.404982e-03 5.522632e+01
281 4.602202e+03 6.101206e+00 2.455898e-02 1.056100e+02 3.656887e-01 4.810293e-04 0.000000e+00 8.422632e-03 5.578749e+01
282 4.571900e+03 6.251566e+00 2.470280e-02 1.065405e+02 3.607104e-01 4.895107e-04 0.000000e+00 8.437481e-03 5.635214e+01
283 4.541352e+03 6.403749e+00 2.484605e-02 1.074406e+02 3.557736e-01 4.980057e-04 0.000000e+00 8.449529e-03 5.692032e+01
284 4.510560e+03 6.557727e+00 2.498872e-02 1.083097e+02 3.508779e-01 5.065109e-04 0.000000e+00 8.458780e-03 5.749201e+01
285 4.479538e+03 6.713461e+00 2.513080e-02 1.091476e+02 3.460238e-01 5.150227e-04 0.000000e+00 8.465291e-03 5.806722e+01
286 4.448294e+03 6.870921e+00 2.527227e-02 1.099545e+02 3.412114e-01 5.235380e-04 0.000000e+00 8.469122e-03 5.864592e+01
287 4.416849e+03 7.030054e+00 2.541312e-02 1.107296e+02 3.364420e-01 5.320522e-04 0.000000e+00 8.470273e-03 5.922815e+01
288 4.385205e+03 7.190837e+00 2.555335e-02 1.114716e+02 3.317149e-01 5.405628e-04 0.000000e+00 8.468688e-03 5.981388e+01
289 4.353368e+03 7.353225e+00 2.569294e-02 1.121818e+02 3.270302e-01 5.490661e-04 0.000000e+00 8.464538e-03 6.040312e+01
290 4.321361e+03 7.517180e+00 2.583189e-02 1.128581e+02 3.223891e-01 5.575587e-04 0.000000e+00 8.457710e-03 6.099585e+01
291 4.289191e+03 7.682679e+00 2.597018e-02 1.135013e+02 3.177915e-01 5.660386e-04 0.000000e+00 8.448317e-03 6.159207e+01
292 4.256858e+03 7.849589e+00 2.610781e-02 1.141106e+02 3.132368e-01 5.744957e-04 0.000000e+00 8.436358e-03 6.219178e+01
293 4.224378e+03 8.017982e+00 2.624478e-02 1.146862e+02 3.087256e-01 5.829351e-04 0.000000e+00 8.421888e-03 6.279495e+01
294 4.191764e+03 8.187784e+00 2.638107e-02 1.152264e+02 3.042584e-01 5.913512e-04 0.000000e+00 8.404853e-03 6.340160e+01
295 4.159018e+03 8.358847e+00 2.651668e-02 1.157322e+02 2.998346e-01 5.997333e-04 0.000000e+00 8.385361e-03 6.401169e+01
296 4.126154e+03 8.531243e+00 2.665160e-02 1.162028e+02 2.954547e-01 6.080866e-04 0.000000e+00 8.363411e-03 6.462524e+01
297 4.093171e+03 8.704824e+00 2.678584e-02 1.166367e+02 2.911181e-01 6.164007e-04 0.000000e+00 8.338950e-03 6.524223e+01
298 4.060093e+03 8.879589e+00 2.691937e-02 1.170347e+02 2.868259e-01 6.246757e-04 0.000000e+00 8.312083e-03 6.586262e+01
299 4.026927e+03 9.055463e+00 2.705221e-02 1.173969e+02 2.825780e-01 6.329067e-04 0.000000e+00 8.282862e-03 6.648643e+01
300 3.993680e+03 9.232373e+00 2.718435e-02 1.177224e+02 2.783742e-01 6.410887e-04 0.000000e+00 8.251285e-03 6.711364e+01
301 3.960366e+03 9.410391e+00 2.731578e-02 1.180115e+02 2.742150e-01 6.492273e-04 0.000000e+00 8.217403e-03 6.774424e+01
302 3.927002e+03 9.589295e+00 2.744651e-02 1.182640e+02 2.701009e-01 6.573075e-04 0.000000e+00 8.181264e-03 6.837826e+01
303 3.893593e+03 9.769159e+00 2.757653e-02 1.184801e+02 2.660316e-01 6.653349e-04 0.000000e+00 8.142916e-03 6.901571e+01
304 3.860154e+03 9.949908e+00 2.770585e-02 1.186596e+02 2.620076e-01 6.733051e-04 0.000000e+00 8.102406e-03 6.965658e+01
305 3.826699e+03 1.013147e+01 2.783446e-02 1.188020e+02 2.580292e-01 6.812136e-04 0.000000e+00 8.059728e-03 7.030087e+01
306 3.793228e+03 1.031384e+01 2.796237e-02 1.189072e+02 2.540957e-01 6.890611e-04 0.000000e+00 8.014929e-03 7.094864e+01
307 3.759762e+03 1.049687e+01 2.808958e-02 1.189752e+02 2.502079e-01 6.968384e-04 0.000000e+00 7.968053e-03 7.159987e+01
308 3.726308e+03 1.068057e+01 2.821608e-02 1.190061e+02 2.463657e-01 7.045464e-04 0.000000e+00 7.919143e-03 7.225455e+01
309 3.692872e+03 1.086485e+01 2.834189e-02 1.189998e+02 2.425688e-01 7.121810e-04 0.000000e+00 7.868243e-03 7.291273e+01
310 3.659455e+03 1.104958e+01 2.846700e-02 1.189565e+02 2.388166e-01 7.197335e-04 0.000000e+00 7.815395e-03 7.357441e+01
311 3.626085e+03 1.123482e+01 2.859142e-02 1.188745e+02 2.351103e-01 7.272098e-04 0.000000e+00 7.760544e-03 7.423959e+01
312 3.592755e+03 1.142042e+01 2.871516e-02 1.187555e+02 2.314489e-01 7.346013e-04 0.000000e+00 7.703826e-03 7.490827e+01
313 3.559485e+03 1.160639e+01 2.883822e-02 1.185987e+02 2.278330e-01 7.419091e-04 0.000000e+00 7.645236e-03 7.558051e+01
314 3.526283e+03 1.179258e+01 2.896061e-02 1.184041e+02 2.242624e-01 7.491250e-04 0.000000e+00 7.584811e-03 7.625626e+01
315 3.493147e+03 1.197891e+01 2.908233e-02 1.181717e+02 2.207365e-01 7.562455e-04 0.000000e+00 7.522592e-03 7.693556e+01
316 3.460101e+03 1.216546e+01 2.920338e-02 1.179016e+02 2.172561e-01 7.632768e-04 0.000000e+00 7.458616e-03 7.761845e+01
317 3.427149e+03 1.235200e+01 2.932378e-02 1.175944e+02 2.138207e-01 7.702060e-04 0.000000e+00 7.392967e-03 7.830492e+01
318 3.394308e+03 1.253854e+01 2.944354e-02 1.172496e+02 2.104309e-01 7.770348e-04 0.000000e+00 7.325635e-03 7.899495e+01
319 3.361575e+03 1.272500e+01 2.956265e-02 1.168671e+02 2.070857e-01 7.837601e-04 0.000000e+00 7.256656e-03 7.968858e+01
320 3.328958e+03 1.291139e+01 2.968113e-02 1.164476e+02 2.037851e-01 7.903834e-04 0.000000e+00 7.186110e-03 8.038578e+01
321 3.296487e+03 1.309755e+01 2.979899e-02 1.159911e+02 2.005302e-01 7.968973e-04 0.000000e+00 7.114030e-03 8.108656e+01
322 3.264146e+03 1.328342e+01 2.991624e-02 1.154970e+02 1.973195e-01 8.032991e-04 0.000000e+00 7.040405e-03 8.179093e+01
323 3.231964e+03 1.346892e+01 3.003288e-02 1.149660e+02 1.941540e-01 8.095861e-04 0.000000e+00 6.965312e-03 8.249887e+01
324 3.199935e+03 1.365398e+01 3.014893e-02 1.143989e+02 1.910326e-01 8.157557e-04 0.000000e+00 6.888826e-03 8.321041e+01
325 3.168078e+03 1.383860e+01 3.026439e-02 1.137948e+02 1.879561e-01 8.218099e-04 0.000000e+00 6.810934e-03 8.392551e+01
326 3.136396e+03 1.402271e+01 3.037927e-02 1.131546e+02 1.849238e-01 8.277460e-04 0.000000e+00 6.731711e-03 8.464421e+01
327 3.104901e+03 1.420617e+01 3.049358e-02 1.124775e+02 1.819358e-01 8.335574e-04 0.000000e+00 6.651140e-03 8.536647e+01
328 3.073601e+03 1.438890e+01 3.060734e-02 1.117642e+02 1.789921e-01 8.392417e-04 0.000000e+00 6.569295e-03 8.609232e+01
329 3.042503e+03 1.457091e+01 3.072056e-02 1.110164e+02 1.760923e-01 8.448010e-04 0.000000e+00 6.486290e-03 8.682174e+01
330 3.011622e+03 1.475204e+01 3.083323e-02 1.102324e+02 1.732366e-01 8.502288e-04 0.000000e+00 6.402064e-03 8.755473e+01
331 2.980956e+03 1.493231e+01 3.094539e-02 1.094131e+02 1.704244e-01 8.555272e-04 0.000000e+00 6.316688e-03 8.829129e+01
332 2.950522e+03 1.511163e+01 3.105703e-02 1.085584e+02 1.676560e-01 8.606942e-04 0.000000e+00 6.230186e-03 8.903141e+01
333 2.920318e+03 1.528987e+01 3.116816e-02 1.076699e+02 1.649306e-01 8.657235e-04 0.000000e+00 6.142667e-03 8.977508e+01
334 2.890358e+03 1.546702e+01 3.127881e-02 1.067468e+02 1.622485e-01 8.706175e-04 0.000000e+00 6.054113e-03 9.052229e+01
335 2.860658e+03 1.564294e+01 3.138897e-02 1.057899e+02 1.596098e-01 8.753699e-04 0.000000e+00 5.964588e-03 9.127307e+01
336 2.831217e+03 1.581763e+01 3.149867e-02 1.047991e+02 1.570139e-01 8.799833e-04 0.000000e+00 5.874116e-03 9.202736e+01
337 2.802043e+03 1.599102e+01 3.160791e-02 1.037760e+02 1.544606e-01 8.844556e-04 0.000000e+00 5.782799e-03 9.278522e+01
338 2.773142e+03 1.616303e+01 3.171671e-02 1.027199e+02 1.519497e-01 8.887850e-04 0.000000e+00 5.690619e-03 9.354658e+01
339 2.744529e+03 1.633359e+01 3.182507e-02 1.016322e+02 1.494814e-01 8.929697e-04 0.000000e+00 5.597676e-03 9.431147e+01
340 2.716213e+03 1.650270e+01 3.193302e-02 1.005130e+02 1.470554e-01 8.970120e-04 0.000000e+00 5.503991e-03 9.507987e+01
341 2.688192e+03 1.667014e+01 3.204055e-02 9.936231e+01 1.446712e-01 9.009021e-04 0.000000e+00 5.409581e-03 9.585177e+01
342 2.660474e+03 1.683591e+01 3.214770e-02 9.818014e+01 1.423285e-01 9.046424e-04 0.000000e+00 5.314464e-03 9.662714e+01
343 2.633067e+03 1.699992e+01 3.225446e-02 9.696799e+01 1.400272e-01 9.082314e-04 0.000000e+00 5.218739e-03 9.740602e+01
344 2.605970e+03 1.716205e+01 3.236085e-02 9.572514e+01 1.377666e-01 9.116635e-04 0.000000e+00 5.122382e-03 9.818837e+01
345 2.579190e+03 1.732228e+01 3.246689e-02 9.445235e+01 1.355466e-01 9.149414e-04 0.000000e+00 5.025449e-03 9.897416e+01
346 2.552736e+03 1.748046e+01 3.257259e-02 9.314965e+01 1.333669e-01 9.180596e-04 0.000000e+00 4.927955e-03 9.976338e+01
347 2.526607e+03 1.763660e+01 3.267797e-02 9.181778e+01 1.312269e-01 9.210207e-04 0.000000e+00 4.829954e-03 1.005561e+02
348 2.500810e+03 1.779048e+01 3.278303e-02 9.045678e+01 1.291266e-01 9.238156e-04 0.000000e+00 4.731462e-03 1.013521e+02
349 2.475360e+03 1.794224e+01 3.288780e-02 8.906888e+01 1.270660e-01 9.264548e-04 0.000000e+00 4.632605e-03 1.021516e+02
350 2.450257e+03 1.809174e+01 3.299228e-02 8.765336e+01 1.250446e-01 9.289331e-04 0.000000e+00 4.533359e-03 1.029545e+02
351 2.425516e+03 1.823898e+01 3.309650e-02 8.621172e+01 1.230625e-01 9.312530e-04 0.000000e+00 4.433812e-03 1.037607e+02
352 2.401144e+03 1.838387e+01 3.320047e-02 8.474472e+01 1.211197e-01 9.334133e-04 0.000000e+00 4.334010e-03 1.045704e+02
353 2.377141e+03 1.852636e+01 3.330421e-02 8.325238e+01 1.192154e-01 9.354129e-04 0.000000e+00 4.233965e-03 1.053834e+02
354 2.353514e+03 1.866644e+01 3.340772e-02 8.173692e+01 1.173496e-01 9.372546e-04 0.000000e+00 4.133796e-03 1.061999e+02
355 2.330277e+03 1.880397e+01 3.351104e-02 8.019757e+01 1.155223e-01 9.389336e-04 0.000000e+00 4.033473e-03 1.070197e+02
356 2.307423e+03 1.893896e+01 3.361418e-02 7.863506e+01 1.137327e-01 9.404528e-04 0.000000e+00 3.933038e-03 1.078430e+02
357 2.284957e+03 1.907133e+01 3.371715e-02 7.705013e+01 1.119804e-01 9.418114e-04 0.000000e+00 3.832534e-03 1.086698e+02
358 2.262887e+03 1.920101e+01 3.381997e-02 7.544350e+01 1.102654e-01 9.430083e-04 0.000000e+00 3.732003e-03 1.095001e+02
359 2.241213e+03 1.932787e+01 3.392266e-02 7.381516e+01 1.085870e-01 9.440393e-04 0.000000e+00 3.631449e-03 1.103338e+02
360 2.219934e+03 1.945190e+01 3.402524e-02 7.216658e+01 1.069447e-01 9.449073e-04 0.000000e+00 3.530949e-03 1.111711e+02
361 2.199056e+03 1.957304e+01 3.412773e-02 7.049670e+01 1.053384e-01 9.456113e-04 0.000000e+00 3.430455e-03 1.120119e+02
362 2.178579e+03 1.969122e+01 3.423015e-02 6.880736e+01 1.037674e-01 9.461508e-04 0.000000e+00 3.330060e-03 1.128562e+02
363 2.158517e+03 1.980636e+01 3.433252e-02 6.709915e+01 1.022320e-01 9.465249e-04 0.000000e+00 3.229795e-03 1.137041e+02
364 2.138855e+03 1.991848e+01 3.443486e-02 6.537270e+01 1.007308e-01 9.467367e-04 0.000000e+00 3.129693e-03 1.145557e+02
365 2.119615e+03 2.002750e+01 3.453718e-02 6.362883e+01 9.926454e-02 9.467854e-04 0.000000e+00 3.029794e-03 1.154108e+02
