,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
43,0.0911,8.765074,11.404409999999999,366.0508,56.43919,74.71063,-13.43476,-166.9506,-107.6277,281422000000000.0,241342400000000.0,30506480000000.0,1.544995,0.0008859766,5.172376e-05,-0.0008045269,5.828839e-05,0.0008552016,-0.001667486,-0.001348682,0.001931491,191651400000000.0,23076410000000.0,1.149403,0.0007786221,4.289938e-05,-0.0007091262,4.816909e-05,0.0007474476,-0.0014675,-0.001187166,0.00169249,134079100000000.0,14146500000000.0,0.7520495,0.000597527,3.005472e-05,-0.0005464184,3.341834e-05,0.0005685988,-0.001128379,-0.0009130278,0.001292704,4884770000000.0,81610000000000.0,3.354012,46570000000000.0,-2.92149
44,0.0912,10.32295,9.545103000000005,367.2472,66.89212,62.76937,273.5104,-193.9521,437.7095,251626600000000.0,213277100000000.0,28486890000000.0,1.483461,0.0008227447,-0.0002512596,-0.001043152,-0.000240637,0.000498143,-0.001848042,-0.001550473,0.001491734,166661800000000.0,20281260000000.0,1.098263,0.0007125519,-0.0002066355,-0.0008920639,-0.0001978595,0.0004410697,-0.001589123,-0.001331279,0.001300893,112165100000000.0,11418210000000.0,0.7082191,0.000520037,-0.000138392,-0.0006380853,-0.0001325662,0.00033251,-0.001146776,-0.000958417,0.0009590827,4523608000000.0,95400000000000.0,3.413212,55400000000000.0,-2.89278
46,0.0896,10.88799,10.612099999999998,358.6075,68.97893,68.42167,348.8903,-362.2042,242.5873,32005980000000.0,19126700000000.0,1069656000000.0,0.6687455,1.208852e-05,-1.43957e-05,-2.615304e-05,-1.411584e-05,-2.99294e-06,-3.799572e-05,-3.36572e-05,1.181036e-05,16627730000000.0,703253500000.0,0.5194223,8.976368e-06,-1.028359e-05,-1.90124e-05,-1.00771e-05,-1.820964e-06,-2.780576e-05,-2.458393e-05,9.168674e-06,10284210000000.0,305216500000.0,0.3248788,4.82578e-06,-5.142398e-06,-9.833382e-06,-5.032795e-06,-5.976144e-07,-1.456034e-05,-1.282796e-05,5.307796e-06,775013900000.0,9037000000000.0,0.7635643,1174000000000.0,-0.526648
49,0.0927,7.94611,11.439350000000001,372.9518,52.05729,76.19851,-117.3165,74.05259,-379.6447,64396420000000.0,59975180000000.0,5628122000000.0,0.9703865,6.558362e-05,2.866186e-05,-3.535706e-05,2.957661e-05,8.981484e-05,-9.919043e-05,-7.579602e-05,0.0001705954,52478280000000.0,4476698000000.0,0.7460292,5.825648e-05,2.402143e-05,-3.282927e-05,2.481867e-05,7.829219e-05,-8.952945e-05,-6.874431e-05,0.0001500207,39887340000000.0,2930929000000.0,0.5027785,4.581473e-05,1.723438e-05,-2.745297e-05,1.783999e-05,5.984511e-05,-7.204188e-05,-5.568952e-05,0.0001162173,1672708000000.0,59310000000000.0,1.352716,13650000000000.0,-1.155277
50,0.0967,0.7268477,8.589927999999995,396.1075,5.025244,59.83922,2.022067,204.9483,104.8021,95345150000000.0,60936320000000.0,6360764000000.0,0.9746082,8.415695e-05,-3.848769e-06,-8.573478e-05,-2.459706e-06,7.463619e-05,-0.0001678054,-0.000137701,0.0001778312,50363770000000.0,4531114000000.0,0.73623,6.883809e-05,-2.970559e-06,-6.993004e-05,-1.856268e-06,6.115818e-05,-0.0001370607,-0.0001124293,0.0001455327,32582670000000.0,2420333000000.0,0.4694375,4.610181e-05,-1.819316e-06,-4.663897e-05,-1.09819e-06,4.104869e-05,-9.159638e-05,-7.509253e-05,9.751403e-05,1783606000000.0,38190000000000.0,1.40669,9140000000000.0,-1.18503
51,0.0964,7.410156,9.713353999999999,390.379,50.77175,67.38513,54.11085,-280.032,30.78948,178579900000000.0,109570000000000.0,13250280000000.0,1.184892,0.000256077,-9.021697e-06,-0.0002575261,-5.486956e-06,0.000227591,-0.0005072491,-0.0004154176,0.0005404448,83427010000000.0,9116007000000.0,0.8699221,0.0002018247,-6.677489e-06,-0.0002024366,-3.993522e-06,0.0001794838,-0.0003992493,-0.0003268412,0.0004258882,59302380000000.0,5218959000000.0,0.5718395,0.0001396885,-4.24002e-06,-0.0001396293,-2.48862e-06,0.0001242715,-0.0002758447,-0.0002256955,0.0002946394,2726102000000.0,57500000000000.0,2.107767,20620000000000.0,-1.84635
53,0.097,4.909099,10.755190000000006,393.2018,33.77219,74.96359,291.0808,-83.90049,76.91937,117739700000000.0,58052900000000.0,6631290000000.0,0.960575,0.0001070932,-6.134683e-05,-0.0001650969,-5.925656e-05,3.843846e-05,-0.0002698638,-0.0002313716,0.0001689385,46615320000000.0,4143726000000.0,0.7178381,7.777051e-05,-4.292345e-05,-0.0001182477,-4.142488e-05,2.947886e-05,-0.0001943278,-0.0001663691,0.0001242159,25181890000000.0,1660889000000.0,0.4316041,4.151682e-05,-2.134857e-05,-6.15391e-05,-2.057003e-05,1.723485e-05,-0.0001021524,-8.722044e-05,6.777438e-05,1837374000000.0,20250000000000.0,1.426304,4914000000000.0,-1.12266
54,0.0966,7.426679,6.472816999999998,394.5429,51.42901,45.14157,287.9866,-62.34082,441.4524,44981380000000.0,43731900000000.0,3433428000000.0,0.8791773,3.031574e-05,-3.025984e-05,-5.969822e-05,-2.958841e-05,-1.781224e-06,-8.939004e-05,-7.850094e-05,3.526696e-05,36331120000000.0,2661948000000.0,0.659963,2.682289e-05,-2.508467e-05,-5.112393e-05,-2.44969e-05,9.154961e-08,-7.739309e-05,-6.775719e-05,3.285937e-05,25085770000000.0,1661610000000.0,0.4341941,2.109698e-05,-1.798055e-05,-3.84521e-05,-1.752635e-05,1.79437e-06,-5.911178e-05,-5.153091e-05,2.755247e-05,1368809000000.0,70430000000000.0,1.160003,13900000000000.0,-1.00386
55,0.0929,10.05443,8.820964000000005,374.9505,66.48125,59.09343,123.76,-15.6969,415.4129,48825950000000.0,41136820000000.0,3177608000000.0,0.8604301,3.485559e-05,-1.834106e-05,-5.22419e-05,-1.763985e-05,1.436122e-05,-8.63125e-05,-7.382352e-05,5.706282e-05,27873080000000.0,1904217000000.0,0.6044095,2.578475e-05,-1.271635e-05,-3.778683e-05,-1.22052e-05,1.145071e-05,-6.29898e-05,-5.374891e-05,4.302636e-05,16916080000000.0,845636900000.0,0.3769648,1.487952e-05,-6.769963e-06,-2.123106e-05,-6.481042e-06,7.156414e-06,-3.577411e-05,-3.043982e-05,2.536725e-05,1409348000000.0,22780000000000.0,1.063804,4123000000000.0,-0.818334
56,0.0954,0.5162606,9.101663000000004,390.1432,3.51546,62.50496,257.0154,163.8998,263.685,94191780000000.0,72277780000000.0,7842063000000.0,1.033281,0.0001143415,-6.858957e-05,-0.0001793677,-6.635365e-05,3.795722e-05,-0.0002912483,-0.0002501405,0.0001772915,55073360000000.0,5448422000000.0,0.7577576,9.440436e-05,-5.318246e-05,-0.0001446091,-5.137291e-05,3.46701e-05,-0.0002369787,-0.0002030278,0.0001496491,39983450000000.0,3153027000000.0,0.5022472,6.63613e-05,-3.41229e-05,-9.835054e-05,-3.289263e-05,2.750044e-05,-0.0001632786,-0.0001394004,0.0001082562,2007154000000.0,50630000000000.0,1.621774,13970000000000.0,-1.347
57,0.0947,0.6050182,10.206439999999995,386.0338,4.076499,69.50709,105.9053,88.47634,-204.8851,94095670000000.0,63339170000000.0,6947673000000.0,0.99232,9.195355e-05,-1.351403e-05,-0.0001028776,-1.198663e-05,7.210003e-05,-0.0001926013,-0.0001596666,0.0001846616,55073360000000.0,5291303000000.0,0.7601874,7.835167e-05,-1.084962e-05,-8.696897e-05,-9.574678e-06,6.201601e-05,-0.0001634195,-0.0001353484,0.0001578837,41425160000000.0,3311008000000.0,0.508329,5.86524e-05,-7.404407e-06,-6.435369e-05,-6.483586e-06,4.703472e-05,-0.0001215816,-0.0001005577,0.0001187441,1737393000000.0,56820000000000.0,1.531989,14810000000000.0,-1.316
58,0.0955,7.115466,9.964650000000006,386.9799,48.30697,68.51651,439.9267,92.4099,257.6671,58533470000000.0,50748230000000.0,4408826000000.0,0.9187218,4.848302e-05,-6.158124e-05,-0.0001085233,-6.042796e-05,-1.60914e-05,-0.0001560855,-0.0001386239,4.291549e-05,37003920000000.0,2956044000000.0,0.6633717,3.836908e-05,-4.568704e-05,-8.282355e-05,-4.478665e-05,-9.726783e-06,-0.0001204618,-0.0001066397,3.694952e-05,25662460000000.0,1616291000000.0,0.4332806,2.613708e-05,-2.860782e-05,-5.389274e-05,-2.800656e-05,-4.150687e-06,-7.953022e-05,-7.01113e-05,2.762472e-05,1565583000000.0,41510000000000.0,1.266854,8947000000000.0,-1.02465
59,0.1007,6.807042,7.756719000000004,410.1172,48.95464,56.26007,52.60832,14.44273,30.33258,47192010000000.0,35658320000000.0,3100140000000.0,0.8132196,2.715588e-05,-4.9424e-06,-3.139192e-05,-4.433965e-06,2.053155e-05,-5.788332e-05,-4.817971e-05,5.387659e-05,26431370000000.0,2032834000000.0,0.5933651,2.115686e-05,-3.612229e-06,-2.421356e-05,-3.221665e-06,1.621666e-05,-4.485264e-05,-3.729089e-05,4.218645e-05,18550010000000.0,1097915000000.0,0.3880893,1.402674e-05,-2.204153e-06,-1.585762e-05,-1.950507e-06,1.092539e-05,-2.954099e-05,-2.452596e-05,2.813449e-05,1200259000000.0,35470000000000.0,1.033017,6234000000000.0,-0.8304451
60,0.0978,9.514971,8.581403000000002,395.1213,66.22678,60.45706,90.88512,-147.0842,246.0327,39599000000000.0,34408840000000.0,2101742000000.0,0.8071155,2.494426e-05,-7.190074e-06,-3.147053e-05,-6.715333e-06,1.619744e-05,-5.582311e-05,-4.689913e-05,4.679652e-05,20760640000000.0,1008645000000.0,0.5494314,1.62684e-05,-4.465326e-06,-2.029711e-05,-4.159432e-06,1.077581e-05,-3.617935e-05,-3.035811e-05,3.072597e-05,7881353000000.0,252268600000.0,0.2955633,6.505611e-06,-1.690683e-06,-8.019927e-06,-1.570158e-06,4.398363e-06,-1.4371e-05,-1.204259e-05,1.237328e-05,1456526000000.0,4845000000000.0,0.8631434,711500000000.0,-0.517538
61,0.0977,2.146407,10.131859999999994,397.9314,14.91423,71.16061,346.6794,55.26754,77.82789,209720900000000.0,181463400000000.0,20194040000000.0,1.402554,0.0004003612,-0.0001783952,-0.0005642725,-0.000171992,0.0001892643,-0.0009561523,-0.0008115603,0.0006736931,163490000000000.0,16339620000000.0,1.087521,0.0003600402,-0.0001522679,-0.0004991331,-0.0001466689,0.0001778656,-0.0008515376,-0.0007214585,0.0006132508,98036350000000.0,9470356000000.0,0.6760839,0.0002666702,-0.0001021772,-0.0003588449,-9.829083e-05,0.0001415284,-0.0006198458,-0.0005234196,0.0004635855,4037560000000.0,65560000000000.0,2.566754,28630000000000.0,-2.27898
62,0.0983,2.580401,10.43204,400.0349,18.02836,73.72614,-88.36043,-282.019,-238.0587,50267660000000.0,42386300000000.0,3734336000000.0,0.8621073,4.630853e-05,1.478351e-05,-3.038716e-05,1.54461e-05,5.794688e-05,-7.547496e-05,-5.89463e-05,0.0001149286,28834220000000.0,2103253000000.0,0.6143189,3.206228e-05,9.765912e-06,-2.149936e-05,1.021548e-05,3.962092e-05,-5.271581e-05,-4.126922e-05,7.905715e-05,20376180000000.0,1030355000000.0,0.4001125,1.985739e-05,5.66168e-06,-1.369351e-05,5.931459e-06,2.412415e-05,-3.302649e-05,-2.593455e-05,4.853371e-05,1405106000000.0,32460000000000.0,1.418162,7832000000000.0,-1.01772
63,0.0972,1.397723,6.556775999999999,399.6886,9.752286,45.95369,234.0798,-5.69774,517.1447,77756280000000.0,57187870000000.0,6285476000000.0,0.9572994,7.682576e-05,-5.082331e-05,-0.000125346,-4.926943e-05,2.097241e-05,-0.0002005488,-0.0001729362,0.0001147323,47864800000000.0,4590159000000.0,0.7223346,6.428308e-05,-4.010422e-05,-0.0001024382,-3.882476e-05,1.990237e-05,-0.00016536,-0.00014225,9.831854e-05,37772830000000.0,2865446000000.0,0.4937695,4.752676e-05,-2.726869e-05,-7.332965e-05,-2.634656e-05,1.701908e-05,-0.0001198465,-0.000102754,7.495378e-05,1610410000000.0,53520000000000.0,1.446344,13170000000000.0,-1.19988
64,0.0972,1.687188,8.594917000000002,397.7997,11.71739,60.15153,59.97114,-158.7355,253.5126,71412750000000.0,65934250000000.0,6884622000000.0,1.000203,8.150604e-05,-1.608732e-05,-9.527211e-05,-1.471424e-05,5.979353e-05,-0.0001748284,-0.0001456212,0.000159517,57283980000000.0,5522797000000.0,0.7684959,7.314398e-05,-1.364708e-05,-8.468716e-05,-1.243623e-05,5.438063e-05,-0.0001560802,-0.000129863,0.0001438376,45077500000000.0,3801425000000.0,0.5223294,5.900487e-05,-1.005877e-05,-6.733662e-05,-9.112843e-06,4.472061e-05,-0.0001249274,-0.0001037687,0.000116834,1778247000000.0,121200000000000.0,1.6823,34690000000000.0,-1.46421
65,0.0983,8.694138,8.413956000000004,398.1712,60.88707,59.58054,9.428341,-271.6015,197.3751,40175680000000.0,35658320000000.0,3101121000000.0,0.8179739,2.535511e-05,2.215618e-07,-2.450307e-05,6.742231e-07,2.400425e-05,-4.923048e-05,-4.017458e-05,5.518575e-05,32005980000000.0,2410786000000.0,0.6317039,2.204944e-05,1.818488e-07,-2.131449e-05,5.708548e-07,2.08487e-05,-4.281753e-05,-3.494098e-05,4.79568e-05,23836290000000.0,1530318000000.0,0.4222496,1.681662e-05,1.268686e-07,-1.626172e-05,4.175175e-07,1.586939e-05,-3.266102e-05,-2.665202e-05,3.653369e-05,1136787000000.0,39300000000000.0,0.9837917,6578000000000.0,-0.807543
67,0.0977,3.114199,10.54811,397.2011,21.61037,74.07128,223.1695,-416.4254,-39.99133,75834000000000.0,51228800000000.0,5330118000000.0,0.9234407,5.985398e-05,-2.79726e-05,-8.612468e-05,-2.682319e-05,2.799428e-05,-0.0001446353,-0.0001231671,0.0001012132,42866870000000.0,3937585000000.0,0.6979364,5.011327e-05,-2.195743e-05,-7.062885e-05,-2.101131e-05,2.484853e-05,-0.0001196152,-0.0001016363,8.612356e-05,31717640000000.0,2397869000000.0,0.4665937,3.686941e-05,-1.469952e-05,-5.04885e-05,-1.402258e-05,1.96747e-05,-8.65266e-05,-7.329374e-05,6.472319e-05,1515860000000.0,56330000000000.0,1.348108,12920000000000.0,-1.154922
68,0.0975,5.8036,11.135900000000003,393.7853,40.02425,77.91325,-6.989446,-344.6944,-196.5707,74007830000000.0,24509090000000.0,2249780000000.0,0.7191364,2.739714e-05,6.587995e-06,-2.015694e-05,7.045687e-06,3.227053e-05,-4.685606e-05,-3.70799e-05,6.601461e-05,20376180000000.0,1449375000000.0,0.5494394,1.963608e-05,4.531501e-06,-1.463317e-05,4.855762e-06,2.292631e-05,-3.376851e-05,-2.676068e-05,4.710469e-05,14801570000000.0,764230300000.0,0.3692014,1.187939e-05,2.558272e-06,-9.031706e-06,2.750372e-06,1.367343e-05,-2.060773e-05,-1.636698e-05,2.829368e-05,883797700000.0,26960000000000.0,1.044499,4791000000000.0,-0.8542917
70,0.098,1.403569,4.226139999999996,404.1869,9.903308,29.87599,49.97469,-325.4811,480.3455,38253400000000.0,20760640000000.0,1776291000000.0,0.6808604,1.949196e-05,-4.706057e-06,-2.370891e-05,-4.334051e-06,1.360567e-05,-4.275038e-05,-3.577552e-05,3.756024e-05,16531620000000.0,1051183000000.0,0.5083661,1.366105e-05,-3.179008e-06,-1.649458e-05,-2.920569e-06,9.647136e-06,-2.983931e-05,-2.495042e-05,2.643147e-05,11341460000000.0,478921200000.0,0.3300177,7.572064e-06,-1.659429e-06,-9.037489e-06,-1.518361e-06,5.442529e-06,-1.643371e-05,-1.372338e-05,1.474166e-05,794302100000.0,16840000000000.0,0.9399313,2693000000000.0,-0.646173
71,0.0971,1.609319,7.036280000000005,399.1061,11.213,49.28005,181.8549,-408.9363,223.2122,102169300000000.0,69490470000000.0,7150026000000.0,1.018431,9.885025e-05,-3.920438e-05,-0.0001351253,-3.741033e-05,5.286933e-05,-0.0002317566,-0.0001962639,0.0001735897,55650040000000.0,5071424000000.0,0.7596641,8.030551e-05,-2.986538e-05,-0.0001077585,-2.844006e-05,4.483138e-05,-0.000186258,-0.0001574147,0.0001428494,39887340000000.0,2910508000000.0,0.5026035,5.622449e-05,-1.905522e-05,-7.355527e-05,-1.809279e-05,3.312866e-05,-0.0001285119,-0.0001083075,0.0001016943,1928361000000.0,45400000000000.0,1.601458,12370000000000.0,-1.343
72,0.0999,7.371937,7.437103999999994,406.7439,52.62425,53.53721,146.6325,-233.9001,394.3327,79774670000000.0,44404700000000.0,3194518000000.0,0.8792376,3.11088e-05,-1.534086e-05,-4.560996e-05,-1.472147e-05,1.385013e-05,-7.601741e-05,-6.487204e-05,5.198129e-05,34889410000000.0,2217792000000.0,0.6534348,2.443075e-05,-1.12663e-05,-3.502984e-05,-1.078697e-05,1.163487e-05,-5.89085e-05,-5.015387e-05,4.156772e-05,21241210000000.0,1108727000000.0,0.4059342,1.502722e-05,-6.24943e-06,-2.085831e-05,-5.962043e-06,7.812544e-06,-3.554479e-05,-3.015788e-05,2.621091e-05,1437824000000.0,28120000000000.0,1.10843,5303000000000.0,-0.9567237
73,0.0993,10.93156,8.349865000000003,399.2721,77.11582,59.68546,-215.2819,-317.362,231.4567,48537600000000.0,41136820000000.0,3317493000000.0,0.8537284,3.136645e-05,2.13104e-05,-9.365812e-06,2.175387e-05,5.065061e-05,-3.988228e-05,-2.871031e-05,8.938552e-05,32871010000000.0,2351301000000.0,0.6376706,2.574442e-05,1.640909e-05,-8.760927e-06,1.676582e-05,4.046634e-05,-3.380665e-05,-2.463514e-05,7.224524e-05,22298460000000.0,1345781000000.0,0.4154195,1.784123e-05,1.029036e-05,-7.143575e-06,1.05289e-05,2.693375e-05,-2.449952e-05,-1.81411e-05,4.894131e-05,1334890000000.0,52700000000000.0,1.21233,10870000000000.0,-0.99297
74,0.0972,10.37626,9.019998999999995,391.2674,71.64347,63.14331,179.6664,-168.3831,-6.476205,30948730000000.0,27008050000000.0,1727385000000.0,0.743498,1.350542e-05,-7.373441e-06,-2.052427e-05,-7.094685e-06,5.335335e-06,-3.371545e-05,-2.888529e-05,2.191e-05,22010120000000.0,1207755000000.0,0.5592618,1.079972e-05,-5.548959e-06,-1.606288e-05,-5.328303e-06,4.606452e-06,-2.661113e-05,-2.274799e-05,1.785673e-05,14897680000000.0,656819400000.0,0.3640812,7.31017e-06,-3.439378e-06,-1.055371e-05,-3.292428e-06,3.426927e-06,-1.769349e-05,-1.507788e-05,1.239182e-05,967158400000.0,26080000000000.0,0.8660932,3843000000000.0,-0.67716
75,0.0992,2.0025820000000003,10.38442,403.7062,14.11595,74.02569,132.1525,238.7618,-190.057,102553700000000.0,78044620000000.0,7853314000000.0,1.057313,0.0001132589,-2.311738e-05,-0.000133092,-2.123857e-05,8.218552e-05,-0.0002436573,-0.0002030489,0.0002206549,61705230000000.0,5645409000000.0,0.7859299,9.466144e-05,-1.809195e-05,-0.0001099707,-1.656048e-05,6.979626e-05,-0.0002023787,-0.0001684265,0.0001854642,42578530000000.0,3289843000000.0,0.5141342,6.9183e-05,-1.204637e-05,-7.915249e-05,-1.097195e-05,5.204401e-05,-0.0001466862,-0.0001218585,0.0001365054,2134520000000.0,66520000000000.0,1.787498,20230000000000.0,-1.51668
76,0.0971,6.116583,10.631050000000005,392.8824,42.10203,74.1686,213.5443,-398.6667,-42.76599,43059100000000.0,28353650000000.0,2155290000000.0,0.7581188,1.850327e-05,-1.039453e-05,-2.841187e-05,-1.001542e-05,7.006677e-06,-4.649766e-05,-3.987268e-05,2.97098e-05,24124630000000.0,1588134000000.0,0.5764568,1.523441e-05,-7.986713e-06,-2.28167e-05,-7.678391e-06,6.327552e-06,-3.770654e-05,-3.225103e-05,2.501279e-05,19030590000000.0,986728400000.0,0.3919071,1.137093e-05,-5.43562e-06,-1.650014e-05,-5.20959e-06,5.234897e-06,-2.761309e-05,-2.354008e-05,1.917406e-05,955518000000.0,37650000000000.0,0.95728,6132000000000.0,-0.7956
77,0.1007,6.736987,3.8728900000000035,413.1896,48.80906,28.16652,359.5439,91.62893,215.1591,35658320000000.0,31525410000000.0,1515800000000.0,0.7805635,1.439993e-05,-1.890659e-05,-3.28858e-05,-1.856524e-05,-5.34313e-06,-4.699492e-05,-4.182322e-05,1.224822e-05,18069440000000.0,753526300000.0,0.5226764,9.591578e-06,-1.179216e-05,-2.110078e-05,-1.156732e-05,-2.766037e-06,-3.049819e-05,-2.705276e-05,8.946847e-06,9899749000000.0,283729700000.0,0.3153395,4.831572e-06,-5.549305e-06,-1.02368e-05,-5.437501e-06,-1.007316e-06,-1.497034e-05,-1.323438e-05,4.8903e-06,1257864000000.0,8785000000000.0,0.8483583,1268000000000.0,-0.597861
78,0.0977,1.373405,4.9338739999999985,402.8229,9.657695,34.78401,230.4385,-92.38012,285.9417,123602700000000.0,116586400000000.0,12063960000000.0,1.214642,0.0001960694,-7.463243e-05,-0.0002641732,-7.147448e-05,0.0001062717,-0.0004558845,-0.0003852743,0.0003444976,102361500000000.0,10063590000000.0,0.9303755,0.000180037,-6.464157e-05,-0.0002386169,-6.181155e-05,0.0001012499,-0.0004146478,-0.0003497901,0.0003198822,79582450000000.0,7228772000000.0,0.6303085,0.0001513727,-4.961702e-05,-0.000195793,-4.734264e-05,8.953126e-05,-0.0003437915,-0.0002892278,0.000273183,2711799000000.0,160200000000000.0,2.417824,65900000000000.0,-2.184237
79,0.0969,1.156644,6.986224999999995,398.1693,8.039037,48.80182,335.8795,282.8729,258.8924,46423090000000.0,22298460000000.0,1160945000000.0,0.6966243,1.115618e-05,-1.542269e-05,-2.626105e-05,-1.515721e-05,-4.903001e-06,-3.719469e-05,-3.318796e-05,8.737902e-06,18165560000000.0,757685500000.0,0.5279082,8.286769e-06,-1.083761e-05,-1.888622e-05,-1.064218e-05,-3.029578e-06,-2.700719e-05,-2.403062e-05,7.099504e-06,11918140000000.0,362140400000.0,0.3365659,4.911969e-06,-5.868023e-06,-1.063671e-05,-5.75402e-06,-1.245979e-06,-1.544995e-05,-1.368517e-05,4.754623e-06,856706900000.0,21970000000000.0,0.936621,3501000000000.0,-0.750262
80,0.0982,11.07095,9.205796999999997,393.9992,77.09213,65.06572,-79.10815,-184.4357,-198.0893,92077280000000.0,44885270000000.0,5163140000000.0,0.8808909,6.108504e-05,2.104119e-05,-3.854727e-05,2.19268e-05,7.800955e-05,-9.801248e-05,-7.621748e-05,0.0001531854,38830080000000.0,3683856000000.0,0.6743248,4.938495e-05,1.608066e-05,-3.207974e-05,1.678175e-05,6.208955e-05,-8.015437e-05,-6.252935e-05,0.0001228411,29603130000000.0,2193870000000.0,0.4540372,3.518004e-05,1.052677e-05,-2.376436e-05,1.100923e-05,4.324738e-05,-5.80102e-05,-4.544952e-05,8.649591e-05,1350149000000.0,49820000000000.0,1.360277,11530000000000.0,-1.17018
82,0.1038,9.660234,6.957180999999998,420.0071,71.49314,51.989,-4.541329,-257.9104,-107.1035,36907800000000.0,34504950000000.0,2689887000000.0,0.8073381,1.880692e-05,3.923048e-06,-1.443276e-05,4.248013e-06,2.156965e-05,-3.276022e-05,-2.605091e-05,4.472912e-05,29314790000000.0,2095783000000.0,0.6121601,1.62871e-05,3.175848e-06,-1.271683e-05,3.45361e-06,1.844617e-05,-2.858838e-05,-2.277694e-05,3.849631e-05,22682920000000.0,1393629000000.0,0.4157202,1.287387e-05,2.297147e-06,-1.026069e-05,2.512477e-06,1.435362e-05,-2.280575e-05,-1.821095e-05,3.019467e-05,1112095000000.0,43140000000000.0,0.9417278,6912000000000.0,-0.790515
83,0.1036,1.685349,10.866359999999995,420.5653,12.37445,80.76695,33.35261,54.87524,-384.2495,34504950000000.0,29122560000000.0,1719410000000.0,0.7599632,1.516535e-05,1.892421e-06,-1.290857e-05,2.159353e-06,1.612796e-05,-2.769478e-05,-2.228148e-05,3.479988e-05,22490690000000.0,1084595000000.0,0.5618223,1.130774e-05,1.337891e-06,-9.695517e-06,1.534431e-06,1.194413e-05,-2.072022e-05,-1.668322e-05,2.586203e-05,13167630000000.0,479847400000.0,0.3484202,6.39757e-06,7.002449e-07,-5.539777e-06,8.092058e-07,6.693609e-06,-1.177695e-05,-9.49231e-06,1.456399e-05,1093843000000.0,11930000000000.0,0.8937142,1814000000000.0,-0.629739
